current seq_region name,new seq_region name,INSDC accession,Notes
2L,AatrE3_2L,awol,
2R,AatrE3_2R,awol,
3L,AatrE3_3L,awol,
3R,AatrE3_3R,awol,
X,AatrE3_X,awol,
AXCP01008904,AXCP01008904,AXCP01008904,
AXCP01008905,AXCP01008905,AXCP01008905,
AXCP01008909,AXCP01008909,AXCP01008909,
AXCP01008910,AXCP01008910,AXCP01008910,
AXCP01008913,AXCP01008913,AXCP01008913,
AXCP01008914,AXCP01008914,AXCP01008914,
AXCP01008917,AXCP01008917,AXCP01008917,
AXCP01008918,AXCP01008918,AXCP01008918,
AXCP01008919,AXCP01008919,AXCP01008919,
AXCP01008924,AXCP01008924,AXCP01008924,
AXCP01008925,AXCP01008925,AXCP01008925,
AXCP01008926,AXCP01008926,AXCP01008926,
AXCP01008927,AXCP01008927,AXCP01008927,
AXCP01008928,AXCP01008928,AXCP01008928,
AXCP01008929,AXCP01008929,AXCP01008929,
AXCP01008930,AXCP01008930,AXCP01008930,
AXCP01008935,AXCP01008935,AXCP01008935,
AXCP01008942,AXCP01008942,AXCP01008942,
AXCP01008950,AXCP01008950,AXCP01008950,
AXCP01008951,AXCP01008951,AXCP01008951,
AXCP01008954,AXCP01008954,AXCP01008954,
AXCP01008960,AXCP01008960,AXCP01008960,
AXCP01008964,AXCP01008964,AXCP01008964,
AXCP01008965,AXCP01008965,AXCP01008965,
AXCP01008966,AXCP01008966,AXCP01008966,
AXCP01008967,AXCP01008967,AXCP01008967,
AXCP01008968,AXCP01008968,AXCP01008968,
AXCP01008969,AXCP01008969,AXCP01008969,
AXCP01008970,AXCP01008970,AXCP01008970,
AXCP01008971,AXCP01008971,AXCP01008971,
AXCP01008974,AXCP01008974,AXCP01008974,
AXCP01008977,AXCP01008977,AXCP01008977,
AXCP01008982,AXCP01008982,AXCP01008982,
AXCP01008987,AXCP01008987,AXCP01008987,
AXCP01008988,AXCP01008988,AXCP01008988,
AXCP01008989,AXCP01008989,AXCP01008989,
AXCP01008990,AXCP01008990,AXCP01008990,
AXCP01008991,AXCP01008991,AXCP01008991,
AXCP01009007,AXCP01009007,AXCP01009007,
AXCP01009008,AXCP01009008,AXCP01009008,
AXCP01009024,AXCP01009024,AXCP01009024,
AXCP01009025,AXCP01009025,AXCP01009025,
AXCP01009026,AXCP01009026,AXCP01009026,
AXCP01009027,AXCP01009027,AXCP01009027,
AXCP01009030,AXCP01009030,AXCP01009030,
AXCP01009033,AXCP01009033,AXCP01009033,
AXCP01009034,AXCP01009034,AXCP01009034,
AXCP01009037,AXCP01009037,AXCP01009037,
AXCP01009043,AXCP01009043,AXCP01009043,
AXCP01009044,AXCP01009044,AXCP01009044,
AXCP01009048,AXCP01009048,AXCP01009048,
AXCP01009049,AXCP01009049,AXCP01009049,
AXCP01009052,AXCP01009052,AXCP01009052,
AXCP01009053,AXCP01009053,AXCP01009053,
AXCP01009062,AXCP01009062,AXCP01009062,
AXCP01009063,AXCP01009063,AXCP01009063,
AXCP01009066,AXCP01009066,AXCP01009066,
AXCP01009067,AXCP01009067,AXCP01009067,
AXCP01009068,AXCP01009068,AXCP01009068,
AXCP01009069,AXCP01009069,AXCP01009069,
AXCP01009072,AXCP01009072,AXCP01009072,
AXCP01009073,AXCP01009073,AXCP01009073,
AXCP01009074,AXCP01009074,AXCP01009074,
AXCP01009075,AXCP01009075,AXCP01009075,
AXCP01009076,AXCP01009076,AXCP01009076,
AXCP01009077,AXCP01009077,AXCP01009077,
AXCP01009078,AXCP01009078,AXCP01009078,
AXCP01009079,AXCP01009079,AXCP01009079,
AXCP01009080,AXCP01009080,AXCP01009080,
AXCP01009081,AXCP01009081,AXCP01009081,
AXCP01009082,AXCP01009082,AXCP01009082,
AXCP01009083,AXCP01009083,AXCP01009083,
AXCP01009084,AXCP01009084,AXCP01009084,
AXCP01009085,AXCP01009085,AXCP01009085,
AXCP01009091,AXCP01009091,AXCP01009091,
AXCP01009092,AXCP01009092,AXCP01009092,
AXCP01009093,AXCP01009093,AXCP01009093,
AXCP01009096,AXCP01009096,AXCP01009096,
AXCP01009102,AXCP01009102,AXCP01009102,
AXCP01009103,AXCP01009103,AXCP01009103,
AXCP01009118,AXCP01009118,AXCP01009118,
AXCP01009126,AXCP01009126,AXCP01009126,
AXCP01009127,AXCP01009127,AXCP01009127,
AXCP01009128,AXCP01009128,AXCP01009128,
AXCP01009156,AXCP01009156,AXCP01009156,
AXCP01009173,AXCP01009173,AXCP01009173,
AXCP01009174,AXCP01009174,AXCP01009174,
AXCP01009175,AXCP01009175,AXCP01009175,
AXCP01009178,AXCP01009178,AXCP01009178,
AXCP01009179,AXCP01009179,AXCP01009179,
AXCP01009180,AXCP01009180,AXCP01009180,
AXCP01009183,AXCP01009183,AXCP01009183,
AXCP01009184,AXCP01009184,AXCP01009184,
AXCP01009189,AXCP01009189,AXCP01009189,
AXCP01009190,AXCP01009190,AXCP01009190,
AXCP01009191,AXCP01009191,AXCP01009191,
AXCP01009194,AXCP01009194,AXCP01009194,
AXCP01009197,AXCP01009197,AXCP01009197,
AXCP01009198,AXCP01009198,AXCP01009198,
AXCP01009199,AXCP01009199,AXCP01009199,
AXCP01009206,AXCP01009206,AXCP01009206,
AXCP01009207,AXCP01009207,AXCP01009207,
AXCP01009208,AXCP01009208,AXCP01009208,
AXCP01009209,AXCP01009209,AXCP01009209,
AXCP01009210,AXCP01009210,AXCP01009210,
AXCP01009213,AXCP01009213,AXCP01009213,
AXCP01009214,AXCP01009214,AXCP01009214,
AXCP01009217,AXCP01009217,AXCP01009217,
AXCP01009218,AXCP01009218,AXCP01009218,
AXCP01009229,AXCP01009229,AXCP01009229,
AXCP01009230,AXCP01009230,AXCP01009230,
AXCP01009231,AXCP01009231,AXCP01009231,
AXCP01009234,AXCP01009234,AXCP01009234,
AXCP01009237,AXCP01009237,AXCP01009237,
AXCP01009238,AXCP01009238,AXCP01009238,
AXCP01009239,AXCP01009239,AXCP01009239,
AXCP01009240,AXCP01009240,AXCP01009240,
AXCP01009241,AXCP01009241,AXCP01009241,
AXCP01009244,AXCP01009244,AXCP01009244,
AXCP01009247,AXCP01009247,AXCP01009247,
AXCP01009248,AXCP01009248,AXCP01009248,
AXCP01009249,AXCP01009249,AXCP01009249,
AXCP01009250,AXCP01009250,AXCP01009250,
AXCP01009255,AXCP01009255,AXCP01009255,
AXCP01009256,AXCP01009256,AXCP01009256,
AXCP01009257,AXCP01009257,AXCP01009257,
AXCP01009258,AXCP01009258,AXCP01009258,
AXCP01009259,AXCP01009259,AXCP01009259,
AXCP01009265,AXCP01009265,AXCP01009265,
AXCP01009270,AXCP01009270,AXCP01009270,
AXCP01009271,AXCP01009271,AXCP01009271,
AXCP01009272,AXCP01009272,AXCP01009272,
AXCP01009273,AXCP01009273,AXCP01009273,
AXCP01009274,AXCP01009274,AXCP01009274,
AXCP01009277,AXCP01009277,AXCP01009277,
AXCP01009278,AXCP01009278,AXCP01009278,
AXCP01009279,AXCP01009279,AXCP01009279,
AXCP01009282,AXCP01009282,AXCP01009282,
AXCP01009283,AXCP01009283,AXCP01009283,
AXCP01009286,AXCP01009286,AXCP01009286,
AXCP01009287,AXCP01009287,AXCP01009287,
AXCP01009288,AXCP01009288,AXCP01009288,
AXCP01009293,AXCP01009293,AXCP01009293,
AXCP01009294,AXCP01009294,AXCP01009294,
AXCP01009297,AXCP01009297,AXCP01009297,
AXCP01009298,AXCP01009298,AXCP01009298,
AXCP01009299,AXCP01009299,AXCP01009299,
AXCP01009300,AXCP01009300,AXCP01009300,
AXCP01009301,AXCP01009301,AXCP01009301,
AXCP01009302,AXCP01009302,AXCP01009302,
AXCP01009303,AXCP01009303,AXCP01009303,
AXCP01009304,AXCP01009304,AXCP01009304,
AXCP01009308,AXCP01009308,AXCP01009308,
