current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold376,KK352159,KK352159,
Scaffold377,KK352160,KK352160,
Scaffold378,KK352161,KK352161,
Scaffold379,KK352162,KK352162,
Scaffold380,KK352163,KK352163,
Scaffold381,KK352164,KK352164,
Scaffold382,KK352165,KK352165,
Scaffold383,KK352166,KK352166,
Scaffold384,KK352167,KK352167,
Scaffold385,KK352168,KK352168,
Scaffold386,KK352169,KK352169,
Scaffold387,KK352170,KK352170,
Scaffold388,KK352171,KK352171,
Scaffold389,KK352172,KK352172,
Scaffold390,KK352173,KK352173,
Scaffold391,KK352174,KK352174,
Scaffold392,KK352175,KK352175,
Scaffold393,KK352176,KK352176,
Scaffold394,KK352177,KK352177,
Scaffold395,KK352178,KK352178,
Scaffold396,KK352179,KK352179,
Scaffold397,KK352180,KK352180,
Scaffold398,KK352181,KK352181,
Scaffold399,KK352182,KK352182,
Scaffold400,KK352183,KK352183,
Scaffold401,KK352184,KK352184,
Scaffold402,KK352185,KK352185,
Scaffold403,KK352186,KK352186,
Scaffold404,KK352187,KK352187,
Scaffold405,KK352188,KK352188,
Scaffold406,KK352189,KK352189,
Scaffold407,KK352190,KK352190,
Scaffold408,KK352191,KK352191,
Scaffold409,KK352192,KK352192,
Scaffold410,KK352193,KK352193,
Scaffold411,KK352194,KK352194,
Scaffold412,KK352195,KK352195,
Scaffold413,KK352196,KK352196,
Scaffold414,KK352197,KK352197,
Scaffold415,KK352198,KK352198,
Scaffold416,KK352199,KK352199,
Scaffold417,KK352200,KK352200,
Scaffold418,KK352201,KK352201,
Scaffold419,KK352202,KK352202,
Scaffold420,KK352203,KK352203,
Scaffold421,KK352204,KK352204,
Scaffold422,KK352205,KK352205,
Scaffold423,KK352206,KK352206,
Scaffold424,KK352207,KK352207,
Scaffold425,KK352208,KK352208,
Scaffold426,KK352209,KK352209,
Scaffold427,KK352210,KK352210,
Scaffold428,KK352211,KK352211,
Scaffold429,KK352212,KK352212,
Scaffold430,KK352213,KK352213,
Scaffold431,KK352214,KK352214,
Scaffold432,KK352215,KK352215,
Scaffold433,KK352216,KK352216,
Scaffold434,KK352217,KK352217,
Scaffold435,KK352218,KK352218,
Scaffold436,KK352219,KK352219,
Scaffold437,KK352220,KK352220,
Scaffold438,KK352221,KK352221,
Scaffold439,KK352222,KK352222,
Scaffold440,KK352223,KK352223,
Scaffold441,KK352224,KK352224,
Scaffold442,KK352225,KK352225,
Scaffold443,KK352226,KK352226,
Scaffold444,KK352227,KK352227,
Scaffold445,KK352228,KK352228,
Scaffold446,KK352229,KK352229,
Scaffold447,KK352230,KK352230,
Scaffold448,KK352231,KK352231,
Scaffold449,KK352232,KK352232,
Scaffold450,KK352233,KK352233,
