current seq_region name,new seq_region name,INSDC accession,Notes
scaffold_395,ADMH02000629,ADMH02000629,
scaffold_396,ADMH02001121,ADMH02001121,
scaffold_397,ADMH02001867,ADMH02001867,
scaffold_398,ADMH02002147,ADMH02002147,
scaffold_399,ADMH02001770,ADMH02001770,
scaffold_400,ADMH02001423,ADMH02001423,
scaffold_401,ADMH02001679,ADMH02001679,
scaffold_402,ADMH02000298,ADMH02000298,
scaffold_403,ADMH02000223,ADMH02000223,
scaffold_404,ADMH02000323,ADMH02000323,
scaffold_405,ADMH02001597,ADMH02001597,
scaffold_406,ADMH02001243,ADMH02001243,
scaffold_407,ADMH02001268,ADMH02001268,
scaffold_408,ADMH02001247,ADMH02001247,
scaffold_409,ADMH02000028,ADMH02000028,
scaffold_410,ADMH02001092,ADMH02001092,
scaffold_411,ADMH02000915,ADMH02000915,
scaffold_412,ADMH02000243,ADMH02000243,
scaffold_413,ADMH02001350,ADMH02001350,
scaffold_414,ADMH02001671,ADMH02001671,
scaffold_415,ADMH02000258,ADMH02000258,
scaffold_416,ADMH02001339,ADMH02001339,
scaffold_417,ADMH02000354,ADMH02000354,
scaffold_418,ADMH02001979,ADMH02001979,
scaffold_419,ADMH02002117,ADMH02002117,
scaffold_420,ADMH02001216,ADMH02001216,
scaffold_421,ADMH02000495,ADMH02000495,
scaffold_422,ADMH02000582,ADMH02000582,
scaffold_423,ADMH02002217,ADMH02002217,
scaffold_424,ADMH02000957,ADMH02000957,
scaffold_425,ADMH02001750,ADMH02001750,
scaffold_426,ADMH02001476,ADMH02001476,
scaffold_427,ADMH02000504,ADMH02000504,
scaffold_428,ADMH02002198,ADMH02002198,
scaffold_429,ADMH02001591,ADMH02001591,
scaffold_430,ADMH02001445,ADMH02001445,
scaffold_431,ADMH02001892,ADMH02001892,
scaffold_432,ADMH02001279,ADMH02001279,
scaffold_433,ADMH02000444,ADMH02000444,
scaffold_434,ADMH02000277,ADMH02000277,
scaffold_435,ADMH02000515,ADMH02000515,
scaffold_436,ADMH02001210,ADMH02001210,
scaffold_437,ADMH02002073,ADMH02002073,
scaffold_438,ADMH02001543,ADMH02001543,
scaffold_439,ADMH02001192,ADMH02001192,
scaffold_440,ADMH02000880,ADMH02000880,
scaffold_441,ADMH02001335,ADMH02001335,
scaffold_442,ADMH02000623,ADMH02000623,
scaffold_443,ADMH02000394,ADMH02000394,
scaffold_444,ADMH02001658,ADMH02001658,
scaffold_445,ADMH02001718,ADMH02001718,
scaffold_446,ADMH02002214,ADMH02002214,
scaffold_447,ADMH02001182,ADMH02001182,
scaffold_448,ADMH02001590,ADMH02001590,
scaffold_2166,ADMH02001194,ADMH02001194,
scaffold_449,ADMH02000321,ADMH02000321,
scaffold_450,ADMH02002036,ADMH02002036,
scaffold_451,ADMH02001784,ADMH02001784,
scaffold_452,ADMH02001159,ADMH02001159,
scaffold_453,ADMH02001606,ADMH02001606,
scaffold_454,ADMH02000475,ADMH02000475,
scaffold_455,ADMH02002058,ADMH02002058,
scaffold_456,ADMH02000656,ADMH02000656,
scaffold_457,ADMH02001827,ADMH02001827,
scaffold_458,ADMH02000776,ADMH02000776,
scaffold_459,ADMH02000334,ADMH02000334,
scaffold_460,ADMH02001652,ADMH02001652,
scaffold_461,ADMH02001180,ADMH02001180,
scaffold_462,ADMH02001945,ADMH02001945,
scaffold_463,ADMH02000938,ADMH02000938,
scaffold_464,ADMH02001879,ADMH02001879,
scaffold_465,ADMH02001882,ADMH02001882,
scaffold_466,ADMH02001540,ADMH02001540,
scaffold_467,ADMH02002040,ADMH02002040,
scaffold_468,ADMH02000844,ADMH02000844,
scaffold_469,ADMH02001690,ADMH02001690,
scaffold_470,ADMH02001380,ADMH02001380,
scaffold_471,ADMH02002087,ADMH02002087,
scaffold_472,ADMH02001710,ADMH02001710,
scaffold_473,ADMH02001765,ADMH02001765,
scaffold_474,ADMH02002114,ADMH02002114,
scaffold_475,ADMH02000039,ADMH02000039,
scaffold_476,ADMH02000646,ADMH02000646,
scaffold_477,ADMH02001696,ADMH02001696,
scaffold_478,ADMH02002046,ADMH02002046,
scaffold_479,ADMH02002032,ADMH02002032,
scaffold_480,ADMH02000719,ADMH02000719,
scaffold_481,ADMH02001487,ADMH02001487,
scaffold_482,ADMH02001096,ADMH02001096,
scaffold_483,ADMH02000801,ADMH02000801,
scaffold_484,ADMH02001125,ADMH02001125,
scaffold_485,ADMH02000457,ADMH02000457,
scaffold_486,ADMH02000077,ADMH02000077,
scaffold_487,ADMH02002033,ADMH02002033,
scaffold_488,ADMH02001218,ADMH02001218,
scaffold_489,ADMH02002206,ADMH02002206,
scaffold_490,ADMH02000851,ADMH02000851,
scaffold_491,ADMH02001293,ADMH02001293,
scaffold_492,ADMH02002186,ADMH02002186,
scaffold_493,ADMH02001635,ADMH02001635,
scaffold_494,ADMH02002051,ADMH02002051,
scaffold_495,ADMH02000327,ADMH02000327,
scaffold_496,ADMH02000541,ADMH02000541,
scaffold_497,ADMH02002059,ADMH02002059,
scaffold_498,ADMH02000944,ADMH02000944,
scaffold_499,ADMH02000700,ADMH02000700,
scaffold_500,ADMH02000650,ADMH02000650,
scaffold_501,ADMH02001375,ADMH02001375,
scaffold_502,ADMH02001685,ADMH02001685,
scaffold_503,ADMH02001049,ADMH02001049,
scaffold_504,ADMH02000179,ADMH02000179,
scaffold_505,ADMH02001912,ADMH02001912,
scaffold_506,ADMH02001843,ADMH02001843,
scaffold_507,ADMH02002152,ADMH02002152,
scaffold_508,ADMH02001278,ADMH02001278,
scaffold_509,ADMH02001836,ADMH02001836,
scaffold_510,ADMH02000178,ADMH02000178,
scaffold_511,ADMH02001336,ADMH02001336,
scaffold_512,ADMH02000229,ADMH02000229,
scaffold_513,ADMH02001466,ADMH02001466,
scaffold_514,ADMH02000390,ADMH02000390,
scaffold_515,ADMH02001908,ADMH02001908,
scaffold_516,ADMH02000433,ADMH02000433,
scaffold_517,ADMH02001048,ADMH02001048,
scaffold_518,ADMH02002052,ADMH02002052,
scaffold_519,ADMH02000493,ADMH02000493,
scaffold_520,ADMH02001898,ADMH02001898,
scaffold_521,ADMH02000729,ADMH02000729,
scaffold_522,ADMH02001915,ADMH02001915,
scaffold_523,ADMH02000446,ADMH02000446,
scaffold_524,ADMH02002163,ADMH02002163,
scaffold_525,ADMH02001731,ADMH02001731,
scaffold_526,ADMH02000203,ADMH02000203,
scaffold_527,ADMH02001452,ADMH02001452,
scaffold_528,ADMH02002124,ADMH02002124,
scaffold_529,ADMH02001301,ADMH02001301,
scaffold_530,ADMH02002166,ADMH02002166,
scaffold_531,ADMH02000252,ADMH02000252,
scaffold_532,ADMH02001259,ADMH02001259,
scaffold_533,ADMH02001589,ADMH02001589,
scaffold_534,ADMH02001449,ADMH02001449,
scaffold_535,ADMH02000135,ADMH02000135,
scaffold_536,ADMH02000636,ADMH02000636,
scaffold_537,ADMH02001786,ADMH02001786,
scaffold_538,ADMH02000615,ADMH02000615,
scaffold_539,ADMH02001881,ADMH02001881,
scaffold_540,ADMH02001777,ADMH02001777,
scaffold_541,ADMH02001758,ADMH02001758,
scaffold_542,ADMH02001922,ADMH02001922,
scaffold_543,ADMH02001001,ADMH02001001,
scaffold_544,ADMH02002187,ADMH02002187,
scaffold_545,ADMH02001090,ADMH02001090,
scaffold_546,ADMH02000292,ADMH02000292,
scaffold_547,ADMH02001665,ADMH02001665,
scaffold_548,ADMH02000690,ADMH02000690,
scaffold_549,ADMH02000343,ADMH02000343,
scaffold_550,ADMH02001722,ADMH02001722,
scaffold_551,ADMH02000943,ADMH02000943,
scaffold_552,ADMH02000674,ADMH02000674,
scaffold_553,ADMH02001429,ADMH02001429,
scaffold_554,ADMH02001458,ADMH02001458,
scaffold_555,ADMH02000738,ADMH02000738,
scaffold_556,ADMH02001270,ADMH02001270,
scaffold_557,ADMH02001681,ADMH02001681,
scaffold_558,ADMH02001152,ADMH02001152,
scaffold_559,ADMH02001551,ADMH02001551,
scaffold_560,ADMH02001144,ADMH02001144,
scaffold_561,ADMH02002010,ADMH02002010,
scaffold_562,ADMH02001088,ADMH02001088,
scaffold_563,ADMH02001282,ADMH02001282,
scaffold_564,ADMH02001230,ADMH02001230,
scaffold_565,ADMH02001155,ADMH02001155,
scaffold_566,ADMH02001435,ADMH02001435,
scaffold_567,ADMH02001618,ADMH02001618,
scaffold_568,ADMH02001797,ADMH02001797,
scaffold_569,ADMH02000148,ADMH02000148,
scaffold_570,ADMH02001416,ADMH02001416,
scaffold_572,ADMH02000254,ADMH02000254,
scaffold_571,ADMH02000210,ADMH02000210,
scaffold_573,ADMH02000167,ADMH02000167,
scaffold_574,ADMH02001739,ADMH02001739,
