current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold341,JH689661,JH689661,
Scaffold342,JH689662,JH689662,
Scaffold343,JH689663,JH689663,
Scaffold344,JH689664,JH689664,
Scaffold345,JH689665,JH689665,
Scaffold346,JH689666,JH689666,
Scaffold347,JH689667,JH689667,
Scaffold348,JH689668,JH689668,
Scaffold349,JH689669,JH689669,
Scaffold350,JH689670,JH689670,
Scaffold351,JH689671,JH689671,
Scaffold352,JH689672,JH689672,
Scaffold353,JH689673,JH689673,
Scaffold354,JH689674,JH689674,
Scaffold355,JH689675,JH689675,
Scaffold356,JH689676,JH689676,
Scaffold357,JH689677,JH689677,
Scaffold358,JH689678,JH689678,
Scaffold359,JH689679,JH689679,
Scaffold360,JH689680,JH689680,
Scaffold361,JH689681,JH689681,
Scaffold362,JH689682,JH689682,
Scaffold363,JH689683,JH689683,
Scaffold364,JH689684,JH689684,
Scaffold365,JH689685,JH689685,
Scaffold366,JH689686,JH689686,
Scaffold367,JH689687,JH689687,
Scaffold368,JH689688,JH689688,
Scaffold369,JH689689,JH689689,
Scaffold370,JH689690,JH689690,
Scaffold371,JH689691,JH689691,
Scaffold372,JH689692,JH689692,
Scaffold373,JH689693,JH689693,
Scaffold374,JH689694,JH689694,
Scaffold375,JH689695,JH689695,
Scaffold376,JH689696,JH689696,
Scaffold377,JH689697,JH689697,
Scaffold378,JH689698,JH689698,
Scaffold379,JH689699,JH689699,
Scaffold380,JH689700,JH689700,
Scaffold381,JH689701,JH689701,
Scaffold382,JH689702,JH689702,
Scaffold383,JH689703,JH689703,
Scaffold384,JH689704,JH689704,
Scaffold385,JH689705,JH689705,
Scaffold386,JH689706,JH689706,
Scaffold387,JH689707,JH689707,
Scaffold388,JH689708,JH689708,
Scaffold389,JH689709,JH689709,
Scaffold390,JH689710,JH689710,
Scaffold391,JH689711,JH689711,
Scaffold392,JH689712,JH689712,
Scaffold393,JH689713,JH689713,
Scaffold394,JH689714,JH689714,
Scaffold395,JH689715,JH689715,
Scaffold396,JH689716,JH689716,
Scaffold397,JH689717,JH689717,
Scaffold398,JH689718,JH689718,
Scaffold399,JH689719,JH689719,
Scaffold400,JH689720,JH689720,
Scaffold401,JH689721,JH689721,
Scaffold402,JH689722,JH689722,
Scaffold403,JH689723,JH689723,
Scaffold404,JH689724,JH689724,
Scaffold405,JH689725,JH689725,
Scaffold406,JH689726,JH689726,
Scaffold407,JH689727,JH689727,
Scaffold408,JH689728,JH689728,
Scaffold409,JH689729,JH689729,
Scaffold410,JH689730,JH689730,
Scaffold411,JH689731,JH689731,
Scaffold412,JH689732,JH689732,
Scaffold413,JH689733,JH689733,
Scaffold414,JH689734,JH689734,
Scaffold415,JH689735,JH689735,
Scaffold416,JH689736,JH689736,
Scaffold417,JH689737,JH689737,
Scaffold418,JH689738,JH689738,
Scaffold419,JH689739,JH689739,
Scaffold420,JH689740,JH689740,
Scaffold421,JH689741,JH689741,
Scaffold422,JH689742,JH689742,
Scaffold423,JH689743,JH689743,
Scaffold424,JH689744,JH689744,
Scaffold425,JH689745,JH689745,
Scaffold426,JH689746,JH689746,
Scaffold427,JH689747,JH689747,
Scaffold428,JH689748,JH689748,
Scaffold429,JH689749,JH689749,
Scaffold430,JH689750,JH689750,
Scaffold431,JH689751,JH689751,
Scaffold432,JH689752,JH689752,
Scaffold433,JH689753,JH689753,
Scaffold434,JH689754,JH689754,
Scaffold435,JH689755,JH689755,
Scaffold436,JH689756,JH689756,
Scaffold437,JH689757,JH689757,
Scaffold438,JH689758,JH689758,
Scaffold439,JH689759,JH689759,
Scaffold440,JH689760,JH689760,
Scaffold441,JH689761,JH689761,
Scaffold442,JH689762,JH689762,
Scaffold443,JH689763,JH689763,
Scaffold444,JH689764,JH689764,
Scaffold445,JH689765,JH689765,
Scaffold446,JH689766,JH689766,
Scaffold447,JH689767,JH689767,
Scaffold448,JH689768,JH689768,
Scaffold449,JH689769,JH689769,
Scaffold450,JH689770,JH689770,
Scaffold451,JH689771,JH689771,
Scaffold452,JH689772,JH689772,
Scaffold453,JH689773,JH689773,
Scaffold454,JH689774,JH689774,
Scaffold455,JH689775,JH689775,
Scaffold456,JH689776,JH689776,
Scaffold457,JH689777,JH689777,
Scaffold458,JH689778,JH689778,
Scaffold459,JH689779,JH689779,
Scaffold460,JH689780,JH689780,
Scaffold461,JH689781,JH689781,
Scaffold462,JH689782,JH689782,
Scaffold463,JH689783,JH689783,
Scaffold464,JH689784,JH689784,
Scaffold465,JH689785,JH689785,
Scaffold466,JH689786,JH689786,
Scaffold467,JH689787,JH689787,
Scaffold468,JH689788,JH689788,
Scaffold469,JH689789,JH689789,
Scaffold470,JH689790,JH689790,
Scaffold471,JH689791,JH689791,
Scaffold472,JH689792,JH689792,
Scaffold473,JH689793,JH689793,
Scaffold474,JH689794,JH689794,
Scaffold475,JH689795,JH689795,
Scaffold476,JH689796,JH689796,
Scaffold477,JH689797,JH689797,
Scaffold478,JH689798,JH689798,
Scaffold479,JH689799,JH689799,
Scaffold480,JH689800,JH689800,
Scaffold481,JH689801,JH689801,
Scaffold482,JH689802,JH689802,
Scaffold483,JH689803,JH689803,
Scaffold484,JH689804,JH689804,
Scaffold485,JH689805,JH689805,
Scaffold486,JH689806,JH689806,
Scaffold487,JH689807,JH689807,
Scaffold488,JH689808,JH689808,
Scaffold489,JH689809,JH689809,
Scaffold490,JH689810,JH689810,
Scaffold491,JH689811,JH689811,
Scaffold492,JH689812,JH689812,
Scaffold493,JH689813,JH689813,
Scaffold494,JH689814,JH689814,
Scaffold495,JH689815,JH689815,
Scaffold496,JH689816,JH689816,
Scaffold497,JH689817,JH689817,
Scaffold498,JH689818,JH689818,
Scaffold499,JH689819,JH689819,
Scaffold500,JH689820,JH689820,
Scaffold501,JH689821,JH689821,
Scaffold502,JH689822,JH689822,
Scaffold503,JH689823,JH689823,
Scaffold504,JH689824,JH689824,
Scaffold505,JH689825,JH689825,
Scaffold506,JH689826,JH689826,
Scaffold507,JH689827,JH689827,
Scaffold508,JH689828,JH689828,
Scaffold509,JH689829,JH689829,
Scaffold510,JH689830,JH689830,
Scaffold511,JH689831,JH689831,
Scaffold512,JH689832,JH689832,
Scaffold513,JH689833,JH689833,
Scaffold514,JH689834,JH689834,
Scaffold515,JH689835,JH689835,
Scaffold516,JH689836,JH689836,
Scaffold517,JH689837,JH689837,
Scaffold518,JH689838,JH689838,
Scaffold519,JH689839,JH689839,
Scaffold520,JH689840,JH689840,
Scaffold521,JH689841,JH689841,
Scaffold522,JH689842,JH689842,
Scaffold523,JH689843,JH689843,
Scaffold524,JH689844,JH689844,
Scaffold525,JH689845,JH689845,
Scaffold526,JH689846,JH689846,
Scaffold527,JH689847,JH689847,
Scaffold528,JH689848,JH689848,
Scaffold529,JH689849,JH689849,
Scaffold530,JH689850,JH689850,
Scaffold531,JH689851,JH689851,
Scaffold532,JH689852,JH689852,
Scaffold533,JH689853,JH689853,
Scaffold534,JH689854,JH689854,
Scaffold535,JH689855,JH689855,
Scaffold536,JH689856,JH689856,
Scaffold537,JH689857,JH689857,
Scaffold538,JH689858,JH689858,
Scaffold539,JH689859,JH689859,
Scaffold540,JH689860,JH689860,
Scaffold541,JH689861,JH689861,
Scaffold542,JH689862,JH689862,
Scaffold543,JH689863,JH689863,
Scaffold544,JH689864,JH689864,
Scaffold545,JH689865,JH689865,
Scaffold546,JH689866,JH689866,
Scaffold547,JH689867,JH689867,
Scaffold548,JH689868,JH689868,
Scaffold549,JH689869,JH689869,
Scaffold550,JH689870,JH689870,
Scaffold551,JH689871,JH689871,
Scaffold552,JH689872,JH689872,
Scaffold553,JH689873,JH689873,
Scaffold554,JH689874,JH689874,
Scaffold555,JH689875,JH689875,
Scaffold556,JH689876,JH689876,
Scaffold557,JH689877,JH689877,
Scaffold558,JH689878,JH689878,
Scaffold559,JH689879,JH689879,
Scaffold560,JH689880,JH689880,
Scaffold561,JH689881,JH689881,
Scaffold562,JH689882,JH689882,
Scaffold563,JH689883,JH689883,
Scaffold564,JH689884,JH689884,
Scaffold565,JH689885,JH689885,
Scaffold566,JH689886,JH689886,
Scaffold567,JH689887,JH689887,
Scaffold568,JH689888,JH689888,
Scaffold569,JH689889,JH689889,
Scaffold570,JH689890,JH689890,
Scaffold571,JH689891,JH689891,
Scaffold572,JH689892,JH689892,
Scaffold573,JH689893,JH689893,
Scaffold574,JH689894,JH689894,
Scaffold575,JH689895,JH689895,
Scaffold576,JH689896,JH689896,
Scaffold577,JH689897,JH689897,
Scaffold578,JH689898,JH689898,
Scaffold579,JH689899,JH689899,
Scaffold580,JH689900,JH689900,
Scaffold581,JH689901,JH689901,
Scaffold582,JH689902,JH689902,
Scaffold583,JH689903,JH689903,
Scaffold584,JH689904,JH689904,
Scaffold585,JH689905,JH689905,
Scaffold586,JH689906,JH689906,
Scaffold587,JH689907,JH689907,
Scaffold588,JH689908,JH689908,
Scaffold589,JH689909,JH689909,
Scaffold590,JH689910,JH689910,
Scaffold591,JH689911,JH689911,
Scaffold592,JH689912,JH689912,
Scaffold593,JH689913,JH689913,
Scaffold594,JH689914,JH689914,
Scaffold595,JH689915,JH689915,
Scaffold596,JH689916,JH689916,
Scaffold597,JH689917,JH689917,
Scaffold598,JH689918,JH689918,
Scaffold599,JH689919,JH689919,
Scaffold600,JH689920,JH689920,
Scaffold601,JH689921,JH689921,
Scaffold602,JH689922,JH689922,
Scaffold603,JH689923,JH689923,
Scaffold604,JH689924,JH689924,
Scaffold605,JH689925,JH689925,
Scaffold606,JH689926,JH689926,
Scaffold607,JH689927,JH689927,
Scaffold608,JH689928,JH689928,
Scaffold609,JH689929,JH689929,
Scaffold610,JH689930,JH689930,
Scaffold611,JH689931,JH689931,
Scaffold612,JH689932,JH689932,
Scaffold613,JH689933,JH689933,
Scaffold614,JH689934,JH689934,
Scaffold615,JH689935,JH689935,
Scaffold616,JH689936,JH689936,
Scaffold617,JH689937,JH689937,
Scaffold618,JH689938,JH689938,
Scaffold619,JH689939,JH689939,
Scaffold620,JH689940,JH689940,
Scaffold621,JH689941,JH689941,
Scaffold622,JH689942,JH689942,
Scaffold623,JH689943,JH689943,
Scaffold624,JH689944,JH689944,
Scaffold625,JH689945,JH689945,
Scaffold626,JH689946,JH689946,
Scaffold627,JH689947,JH689947,
Scaffold628,JH689948,JH689948,
Scaffold629,JH689949,JH689949,
Scaffold630,JH689950,JH689950,
Scaffold631,JH689951,JH689951,
Scaffold632,JH689952,JH689952,
Scaffold633,JH689953,JH689953,
Scaffold634,JH689954,JH689954,
Scaffold635,JH689955,JH689955,
Scaffold636,JH689956,JH689956,
Scaffold637,JH689957,JH689957,
Scaffold638,JH689958,JH689958,
Scaffold639,JH689959,JH689959,
Scaffold640,JH689960,JH689960,
Scaffold641,JH689961,JH689961,
Scaffold642,JH689962,JH689962,
Scaffold643,JH689963,JH689963,
Scaffold644,JH689964,JH689964,
Scaffold645,JH689965,JH689965,
Scaffold646,JH689966,JH689966,
Scaffold647,JH689967,JH689967,
Scaffold648,JH689968,JH689968,
Scaffold649,JH689969,JH689969,
Scaffold650,JH689970,JH689970,
Scaffold651,JH689971,JH689971,
Scaffold652,JH689972,JH689972,
Scaffold653,JH689973,JH689973,
Scaffold654,JH689974,JH689974,
Scaffold655,JH689975,JH689975,
Scaffold656,JH689976,JH689976,
Scaffold657,JH689977,JH689977,
Scaffold658,JH689978,JH689978,
Scaffold659,JH689979,JH689979,
Scaffold660,JH689980,JH689980,
Scaffold661,JH689981,JH689981,
Scaffold662,JH689982,JH689982,
Scaffold663,JH689983,JH689983,
Scaffold664,JH689984,JH689984,
Scaffold665,JH689985,JH689985,
Scaffold666,JH689986,JH689986,
Scaffold667,JH689987,JH689987,
Scaffold668,JH689988,JH689988,
Scaffold669,JH689989,JH689989,
Scaffold670,JH689990,JH689990,
Scaffold671,JH689991,JH689991,
Scaffold672,JH689992,JH689992,
Scaffold673,JH689993,JH689993,
Scaffold674,JH689994,JH689994,
Scaffold675,JH689995,JH689995,
Scaffold676,JH689996,JH689996,
Scaffold677,JH689997,JH689997,
Scaffold678,JH689998,JH689998,
Scaffold679,JH689999,JH689999,
Scaffold680,JH690000,JH690000,
Scaffold681,JH690001,JH690001,
Scaffold682,JH690002,JH690002,
Scaffold683,JH690003,JH690003,
Scaffold684,JH690004,JH690004,
Scaffold685,JH690005,JH690005,
Scaffold686,JH690006,JH690006,
Scaffold687,JH690007,JH690007,
Scaffold688,JH690008,JH690008,
Scaffold689,JH690009,JH690009,
Scaffold690,JH690010,JH690010,
Scaffold691,JH690011,JH690011,
Scaffold692,JH690012,JH690012,
Scaffold693,JH690013,JH690013,
Scaffold694,JH690014,JH690014,
Scaffold695,JH690015,JH690015,
Scaffold696,JH690016,JH690016,
Scaffold697,JH690017,JH690017,
Scaffold698,JH690018,JH690018,
Scaffold699,JH690019,JH690019,
Scaffold700,JH690020,JH690020,
Scaffold701,JH690021,JH690021,
Scaffold702,JH690022,JH690022,
Scaffold703,JH690023,JH690023,
Scaffold704,JH690024,JH690024,
Scaffold705,JH690025,JH690025,
Scaffold706,JH690026,JH690026,
Scaffold707,JH690027,JH690027,
Scaffold708,JH690028,JH690028,
Scaffold709,JH690029,JH690029,
Scaffold710,JH690030,JH690030,
Scaffold711,JH690031,JH690031,
Scaffold712,JH690032,JH690032,
Scaffold713,JH690033,JH690033,
Scaffold714,JH690034,JH690034,
Scaffold715,JH690035,JH690035,
Scaffold716,JH690036,JH690036,
Scaffold717,JH690037,JH690037,
Scaffold718,JH690038,JH690038,
Scaffold719,JH690039,JH690039,
Scaffold720,JH690040,JH690040,
Scaffold721,JH690041,JH690041,
Scaffold722,JH690042,JH690042,
Scaffold723,JH690043,JH690043,
Scaffold724,JH690044,JH690044,
Scaffold725,JH690045,JH690045,
Scaffold726,JH690046,JH690046,
Scaffold727,JH690047,JH690047,
