current seq_region name,new seq_region name,INSDC accession,Notes
RCWQ01000342,RCWQ01000342,RCWQ01000342,
RCWQ01000343,RCWQ01000343,RCWQ01000343,
RCWQ01000344,RCWQ01000344,RCWQ01000344,
RCWQ01000345,RCWQ01000345,RCWQ01000345,
RCWQ01000346,RCWQ01000346,RCWQ01000346,
RCWQ01000347,RCWQ01000347,RCWQ01000347,
RCWQ01000348,RCWQ01000348,RCWQ01000348,
RCWQ01000349,RCWQ01000349,RCWQ01000349,
RCWQ01000350,RCWQ01000350,RCWQ01000350,
RCWQ01000351,RCWQ01000351,RCWQ01000351,
RCWQ01000352,RCWQ01000352,RCWQ01000352,
RCWQ01000353,RCWQ01000353,RCWQ01000353,
RCWQ01000354,RCWQ01000354,RCWQ01000354,
RCWQ01000355,RCWQ01000355,RCWQ01000355,
RCWQ01000356,RCWQ01000356,RCWQ01000356,
RCWQ01000357,RCWQ01000357,RCWQ01000357,
RCWQ01000358,RCWQ01000358,RCWQ01000358,
RCWQ01000359,RCWQ01000359,RCWQ01000359,
RCWQ01000360,RCWQ01000360,RCWQ01000360,
RCWQ01000361,RCWQ01000361,RCWQ01000361,
RCWQ01000362,RCWQ01000362,RCWQ01000362,
RCWQ01000363,RCWQ01000363,RCWQ01000363,
RCWQ01000364,RCWQ01000364,RCWQ01000364,
RCWQ01000365,RCWQ01000365,RCWQ01000365,
RCWQ01000366,RCWQ01000366,RCWQ01000366,
RCWQ01000367,RCWQ01000367,RCWQ01000367,
RCWQ01000368,RCWQ01000368,RCWQ01000368,
RCWQ01000369,RCWQ01000369,RCWQ01000369,
RCWQ01000370,RCWQ01000370,RCWQ01000370,
RCWQ01000371,RCWQ01000371,RCWQ01000371,
RCWQ01000372,RCWQ01000372,RCWQ01000372,
RCWQ01000373,RCWQ01000373,RCWQ01000373,
RCWQ01000374,RCWQ01000374,RCWQ01000374,
RCWQ01000375,RCWQ01000375,RCWQ01000375,
RCWQ01000376,RCWQ01000376,RCWQ01000376,
RCWQ01000377,RCWQ01000377,RCWQ01000377,
RCWQ01000378,RCWQ01000378,RCWQ01000378,
RCWQ01000379,RCWQ01000379,RCWQ01000379,
RCWQ01000380,RCWQ01000380,RCWQ01000380,
RCWQ01000381,RCWQ01000381,RCWQ01000381,
RCWQ01000382,RCWQ01000382,RCWQ01000382,
RCWQ01000383,RCWQ01000383,RCWQ01000383,
RCWQ01000384,RCWQ01000384,RCWQ01000384,
RCWQ01000385,RCWQ01000385,RCWQ01000385,
RCWQ01000386,RCWQ01000386,RCWQ01000386,
RCWQ01000387,RCWQ01000387,RCWQ01000387,
RCWQ01000388,RCWQ01000388,RCWQ01000388,
RCWQ01000389,RCWQ01000389,RCWQ01000389,
RCWQ01000390,RCWQ01000390,RCWQ01000390,
RCWQ01000391,RCWQ01000391,RCWQ01000391,
RCWQ01000392,RCWQ01000392,RCWQ01000392,
RCWQ01000393,RCWQ01000393,RCWQ01000393,
RCWQ01000394,RCWQ01000394,RCWQ01000394,
RCWQ01000395,RCWQ01000395,RCWQ01000395,
RCWQ01000396,RCWQ01000396,RCWQ01000396,
RCWQ01000397,RCWQ01000397,RCWQ01000397,
RCWQ01000398,RCWQ01000398,RCWQ01000398,
RCWQ01000399,RCWQ01000399,RCWQ01000399,
RCWQ01000400,RCWQ01000400,RCWQ01000400,
RCWQ01000401,RCWQ01000401,RCWQ01000401,
RCWQ01000402,RCWQ01000402,RCWQ01000402,
RCWQ01000403,RCWQ01000403,RCWQ01000403,
RCWQ01000404,RCWQ01000404,RCWQ01000404,
RCWQ01000405,RCWQ01000405,RCWQ01000405,
RCWQ01000406,RCWQ01000406,RCWQ01000406,
RCWQ01000407,RCWQ01000407,RCWQ01000407,
RCWQ01000408,RCWQ01000408,RCWQ01000408,
RCWQ01000409,RCWQ01000409,RCWQ01000409,
RCWQ01000410,RCWQ01000410,RCWQ01000410,
RCWQ01000411,RCWQ01000411,RCWQ01000411,
RCWQ01000412,RCWQ01000412,RCWQ01000412,
RCWQ01000413,RCWQ01000413,RCWQ01000413,
RCWQ01000414,RCWQ01000414,RCWQ01000414,
RCWQ01000415,RCWQ01000415,RCWQ01000415,
RCWQ01000416,RCWQ01000416,RCWQ01000416,
RCWQ01000417,RCWQ01000417,RCWQ01000417,
RCWQ01000418,RCWQ01000418,RCWQ01000418,
RCWQ01000419,RCWQ01000419,RCWQ01000419,
RCWQ01000420,RCWQ01000420,RCWQ01000420,
RCWQ01000421,RCWQ01000421,RCWQ01000421,
RCWQ01000422,RCWQ01000422,RCWQ01000422,
RCWQ01000423,RCWQ01000423,RCWQ01000423,
RCWQ01000424,RCWQ01000424,RCWQ01000424,
RCWQ01000425,RCWQ01000425,RCWQ01000425,
RCWQ01000426,RCWQ01000426,RCWQ01000426,
RCWQ01000427,RCWQ01000427,RCWQ01000427,
RCWQ01000428,RCWQ01000428,RCWQ01000428,
RCWQ01000429,RCWQ01000429,RCWQ01000429,
RCWQ01000430,RCWQ01000430,RCWQ01000430,
RCWQ01000431,RCWQ01000431,RCWQ01000431,
RCWQ01000432,RCWQ01000432,RCWQ01000432,
RCWQ01000433,RCWQ01000433,RCWQ01000433,
RCWQ01000434,RCWQ01000434,RCWQ01000434,
RCWQ01000435,RCWQ01000435,RCWQ01000435,
RCWQ01000436,RCWQ01000436,RCWQ01000436,
RCWQ01000437,RCWQ01000437,RCWQ01000437,
RCWQ01000438,RCWQ01000438,RCWQ01000438,
RCWQ01000439,RCWQ01000439,RCWQ01000439,
RCWQ01000440,RCWQ01000440,RCWQ01000440,
RCWQ01000441,RCWQ01000441,RCWQ01000441,
RCWQ01000442,RCWQ01000442,RCWQ01000442,
RCWQ01000443,RCWQ01000443,RCWQ01000443,
RCWQ01000444,RCWQ01000444,RCWQ01000444,
RCWQ01000445,RCWQ01000445,RCWQ01000445,
RCWQ01000446,RCWQ01000446,RCWQ01000446,
RCWQ01000447,RCWQ01000447,RCWQ01000447,
RCWQ01000448,RCWQ01000448,RCWQ01000448,
RCWQ01000449,RCWQ01000449,RCWQ01000449,
RCWQ01000450,RCWQ01000450,RCWQ01000450,
RCWQ01000451,RCWQ01000451,RCWQ01000451,
RCWQ01000452,RCWQ01000452,RCWQ01000452,
RCWQ01000453,RCWQ01000453,RCWQ01000453,
RCWQ01000454,RCWQ01000454,RCWQ01000454,
RCWQ01000455,RCWQ01000455,RCWQ01000455,
RCWQ01000456,RCWQ01000456,RCWQ01000456,
RCWQ01000457,RCWQ01000457,RCWQ01000457,
RCWQ01000458,RCWQ01000458,RCWQ01000458,
RCWQ01000459,RCWQ01000459,RCWQ01000459,
RCWQ01000460,RCWQ01000460,RCWQ01000460,
RCWQ01000461,RCWQ01000461,RCWQ01000461,
RCWQ01000462,RCWQ01000462,RCWQ01000462,
RCWQ01000463,RCWQ01000463,RCWQ01000463,
RCWQ01000464,RCWQ01000464,RCWQ01000464,
RCWQ01000465,RCWQ01000465,RCWQ01000465,
RCWQ01000466,RCWQ01000466,RCWQ01000466,
RCWQ01000467,RCWQ01000467,RCWQ01000467,
RCWQ01000468,RCWQ01000468,RCWQ01000468,
RCWQ01000469,RCWQ01000469,RCWQ01000469,
RCWQ01000470,RCWQ01000470,RCWQ01000470,
RCWQ01000471,RCWQ01000471,RCWQ01000471,
RCWQ01000472,RCWQ01000472,RCWQ01000472,
RCWQ01000473,RCWQ01000473,RCWQ01000473,
RCWQ01000474,RCWQ01000474,RCWQ01000474,
RCWQ01000475,RCWQ01000475,RCWQ01000475,
RCWQ01000476,RCWQ01000476,RCWQ01000476,
RCWQ01000477,RCWQ01000477,RCWQ01000477,
RCWQ01000478,RCWQ01000478,RCWQ01000478,
RCWQ01000479,RCWQ01000479,RCWQ01000479,
RCWQ01000480,RCWQ01000480,RCWQ01000480,
RCWQ01000481,RCWQ01000481,RCWQ01000481,
RCWQ01000482,RCWQ01000482,RCWQ01000482,
RCWQ01000483,RCWQ01000483,RCWQ01000483,
RCWQ01000484,RCWQ01000484,RCWQ01000484,
RCWQ01000485,RCWQ01000485,RCWQ01000485,
RCWQ01000486,RCWQ01000486,RCWQ01000486,
RCWQ01000487,RCWQ01000487,RCWQ01000487,
RCWQ01000488,RCWQ01000488,RCWQ01000488,
RCWQ01000489,RCWQ01000489,RCWQ01000489,
RCWQ01000490,RCWQ01000490,RCWQ01000490,
RCWQ01000491,RCWQ01000491,RCWQ01000491,
RCWQ01000492,RCWQ01000492,RCWQ01000492,
RCWQ01000493,RCWQ01000493,RCWQ01000493,
RCWQ01000494,RCWQ01000494,RCWQ01000494,
RCWQ01000495,RCWQ01000495,RCWQ01000495,
RCWQ01000496,RCWQ01000496,RCWQ01000496,
RCWQ01000497,RCWQ01000497,RCWQ01000497,
RCWQ01000498,RCWQ01000498,RCWQ01000498,
