current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold694,KK503086,KK503086,
Scaffold695,KK503087,KK503087,
Scaffold696,KK503088,KK503088,
Scaffold697,KK503089,KK503089,
Scaffold698,KK503090,KK503090,
Scaffold699,KK503091,KK503091,
Scaffold700,KK503092,KK503092,
Scaffold701,KK503093,KK503093,
Scaffold702,KK503094,KK503094,
Scaffold703,KK503095,KK503095,
Scaffold704,KK503096,KK503096,
Scaffold705,KK503097,KK503097,
Scaffold706,KK503098,KK503098,
Scaffold707,KK503099,KK503099,
Scaffold708,KK503100,KK503100,
Scaffold709,KK503101,KK503101,
Scaffold710,KK503102,KK503102,
Scaffold711,KK503103,KK503103,
Scaffold712,KK503104,KK503104,
Scaffold713,KK503105,KK503105,
Scaffold714,KK503106,KK503106,
Scaffold715,KK503107,KK503107,
Scaffold716,KK503108,KK503108,
Scaffold717,KK503109,KK503109,
Scaffold718,KK503110,KK503110,
Scaffold719,JMRR01016399,JMRR01016399,
Scaffold720,KK503111,KK503111,
Scaffold721,JMRR01016403,JMRR01016403,
Scaffold722,KK503112,KK503112,
Scaffold723,KK503113,KK503113,
Scaffold724,KK503114,KK503114,
Scaffold725,KK503115,KK503115,
Scaffold726,KK503116,KK503116,
Scaffold727,KK503117,KK503117,
Scaffold728,KK503118,KK503118,
Scaffold729,KK503119,KK503119,
Scaffold730,KK503120,KK503120,
Scaffold731,KK503121,KK503121,
Scaffold732,KK503122,KK503122,
Scaffold733,KK503123,KK503123,
Scaffold734,KK503124,KK503124,
Scaffold735,KK503125,KK503125,
Scaffold736,KK503126,KK503126,
Scaffold737,KK503127,KK503127,
Scaffold738,KK503128,KK503128,
Scaffold739,KK503129,KK503129,
Scaffold740,KK503130,KK503130,
Scaffold741,JMRR01016512,JMRR01016512,
Scaffold742,KK503131,KK503131,
Scaffold743,KK503132,KK503132,
Scaffold744,KK503133,KK503133,
Scaffold745,KK503134,KK503134,
Scaffold746,KK503135,KK503135,
Scaffold747,KK503136,KK503136,
Scaffold748,KK503137,KK503137,
Scaffold749,KK503138,KK503138,
Scaffold750,KK503139,KK503139,
Scaffold751,KK503140,KK503140,
Scaffold752,KK503141,KK503141,
Scaffold753,KK503142,KK503142,
Scaffold754,KK503143,KK503143,
Scaffold755,KK503144,KK503144,
Scaffold756,KK503145,KK503145,
Scaffold757,KK503146,KK503146,
Scaffold758,KK503147,KK503147,
Scaffold759,KK503148,KK503148,
Scaffold760,KK503149,KK503149,
Scaffold761,JMRR01016621,JMRR01016621,
Scaffold762,KK503150,KK503150,
Scaffold763,KK503151,KK503151,
Scaffold764,KK503152,KK503152,
Scaffold765,KK503153,KK503153,
Scaffold766,KK503154,KK503154,
Scaffold767,KK503155,KK503155,
