current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold300,KK351311,KK351311,
Scaffold301,KK351312,KK351312,
Scaffold302,KK351313,KK351313,
Scaffold303,KK351314,KK351314,
Scaffold304,KK351315,KK351315,
Scaffold305,KK351316,KK351316,
Scaffold306,KK351317,KK351317,
Scaffold307,KK351318,KK351318,
Scaffold308,KK351319,KK351319,
Scaffold309,KK351320,KK351320,
Scaffold310,KK351321,KK351321,
Scaffold311,KK351322,KK351322,
Scaffold312,KK351323,KK351323,
Scaffold313,KK351324,KK351324,
Scaffold314,KK351325,KK351325,
Scaffold315,KK351326,KK351326,
Scaffold316,KK351327,KK351327,
Scaffold317,KK351328,KK351328,
Scaffold318,KK351329,KK351329,
Scaffold319,KK351330,KK351330,
Scaffold320,KK351331,KK351331,
Scaffold321,KK351332,KK351332,
Scaffold322,KK351333,KK351333,
Scaffold323,KK351334,KK351334,
Scaffold324,KK351335,KK351335,
Scaffold325,KK351336,KK351336,
Scaffold326,KK351337,KK351337,
Scaffold327,KK351338,KK351338,
Scaffold328,KK351339,KK351339,
Scaffold329,KK351340,KK351340,
Scaffold330,KK351341,KK351341,
Scaffold331,KK351342,KK351342,
Scaffold332,KK351343,KK351343,
Scaffold333,KK351344,KK351344,
Scaffold334,KK351345,KK351345,
Scaffold335,KK351346,KK351346,
Scaffold336,KK351347,KK351347,
Scaffold337,KK351348,KK351348,
Scaffold338,KK351349,KK351349,
Scaffold339,KK351350,KK351350,
Scaffold340,KK351351,KK351351,
Scaffold341,KK351352,KK351352,
Scaffold342,KK351353,KK351353,
Scaffold343,KK351354,KK351354,
Scaffold344,KK351355,KK351355,
Scaffold345,KK351356,KK351356,
Scaffold346,KK351357,KK351357,
Scaffold347,KK351358,KK351358,
Scaffold348,KK351359,KK351359,
Scaffold349,KK351360,KK351360,
Scaffold350,KK351361,KK351361,
Scaffold351,KK351362,KK351362,
Scaffold352,KK351363,KK351363,
Scaffold353,KK351364,KK351364,
Scaffold354,KK351365,KK351365,
Scaffold355,KK351366,KK351366,
Scaffold356,KK351367,KK351367,
Scaffold357,KK351368,KK351368,
Scaffold358,KK351369,KK351369,
Scaffold359,KK351370,KK351370,
Scaffold360,KK351371,KK351371,
Scaffold361,KK351372,KK351372,
Scaffold362,KK351373,KK351373,
Scaffold363,KK351374,KK351374,
Scaffold364,KK351375,KK351375,
Scaffold365,KK351376,KK351376,
Scaffold366,KK351377,KK351377,
Scaffold367,KK351378,KK351378,
Scaffold368,KK351379,KK351379,
Scaffold369,KK351380,KK351380,
Scaffold370,KK351381,KK351381,
Scaffold371,KK351382,KK351382,
Scaffold372,KK351383,KK351383,
Scaffold373,KK351384,KK351384,
Scaffold374,KK351385,KK351385,
Scaffold375,KK351386,KK351386,
Scaffold376,KK351387,KK351387,
Scaffold377,KK351388,KK351388,
Scaffold378,KK351389,KK351389,
Scaffold379,KK351390,KK351390,
Scaffold380,KK351391,KK351391,
Scaffold381,KK351392,KK351392,
Scaffold382,KK351393,KK351393,
Scaffold383,KK351394,KK351394,
Scaffold384,KK351395,KK351395,
Scaffold385,KK351396,KK351396,
Scaffold386,KK351397,KK351397,
Scaffold387,KK351398,KK351398,
Scaffold388,KK351399,KK351399,
Scaffold389,KK351400,KK351400,
Scaffold390,KK351401,KK351401,
Scaffold391,KK351402,KK351402,
Scaffold392,KK351403,KK351403,
Scaffold393,KK351404,KK351404,
Scaffold394,KK351405,KK351405,
Scaffold395,KK351406,KK351406,
Scaffold396,KK351407,KK351407,
Scaffold397,KK351408,KK351408,
Scaffold398,KK351409,KK351409,
Scaffold399,KK351410,KK351410,
Scaffold400,KK351411,KK351411,
Scaffold401,KK351412,KK351412,
Scaffold402,KK351413,KK351413,
Scaffold403,KK351414,KK351414,
Scaffold404,KK351415,KK351415,
Scaffold405,KK351416,KK351416,
Scaffold406,KK351417,KK351417,
Scaffold407,KK351418,KK351418,
