current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold354,KK500112,KK500112,
Scaffold355,KK500113,KK500113,
Scaffold356,KK500114,KK500114,
Scaffold357,KK500115,KK500115,
Scaffold358,KK500116,KK500116,
Scaffold359,KK500117,KK500117,
Scaffold360,KK500118,KK500118,
Scaffold361,JMRQ01003977,JMRQ01003977,
Scaffold362,KK500119,KK500119,
Scaffold363,KK500120,KK500120,
Scaffold364,KK500121,KK500121,
Scaffold365,KK500122,KK500122,
Scaffold366,KK500123,KK500123,
Scaffold367,KK500124,KK500124,
Scaffold368,KK500125,KK500125,
Scaffold369,KK500126,KK500126,
Scaffold370,KK500127,KK500127,
Scaffold371,KK500128,KK500128,
Scaffold372,KK500129,KK500129,
Scaffold373,KK500130,KK500130,
Scaffold374,KK500131,KK500131,
Scaffold375,KK500132,KK500132,
Scaffold376,KK500133,KK500133,
Scaffold377,KK500134,KK500134,
Scaffold378,KK500135,KK500135,
Scaffold379,KK500136,KK500136,
Scaffold380,KK500137,KK500137,
Scaffold381,KK500138,KK500138,
Scaffold382,KK500139,KK500139,
Scaffold383,KK500140,KK500140,
Scaffold384,KK500141,KK500141,
Scaffold385,KK500142,KK500142,
Scaffold386,KK500143,KK500143,
Scaffold387,KK500144,KK500144,
Scaffold388,KK500145,KK500145,
Scaffold389,KK500146,KK500146,
Scaffold390,KK500147,KK500147,
Scaffold391,KK500148,KK500148,
Scaffold392,KK500149,KK500149,
Scaffold393,KK500150,KK500150,
Scaffold394,KK500151,KK500151,
Scaffold395,KK500152,KK500152,
Scaffold396,KK500153,KK500153,
Scaffold397,JMRQ01004205,JMRQ01004205,
Scaffold398,KK500154,KK500154,
Scaffold399,KK500155,KK500155,
Scaffold400,KK500156,KK500156,
Scaffold401,KK500157,KK500157,
Scaffold402,KK500158,KK500158,
Scaffold403,KK500159,KK500159,
Scaffold404,KK500160,KK500160,
Scaffold405,KK500161,KK500161,
Scaffold406,KK500162,KK500162,
Scaffold407,KK500163,KK500163,
Scaffold408,KK500164,KK500164,
Scaffold409,KK500165,KK500165,
Scaffold410,KK500166,KK500166,
Scaffold411,KK500167,KK500167,
Scaffold412,KK500168,KK500168,
Scaffold413,JMRQ01004314,JMRQ01004314,
Scaffold414,KK500169,KK500169,
Scaffold415,KK500170,KK500170,
Scaffold416,KK500171,KK500171,
Scaffold417,KK500172,KK500172,
Scaffold418,JMRQ01004349,JMRQ01004349,
Scaffold419,KK500173,KK500173,
Scaffold420,KK500174,KK500174,
Scaffold421,KK500175,KK500175,
Scaffold422,JMRQ01004363,JMRQ01004363,
Scaffold423,KK500176,KK500176,
Scaffold424,KK500177,KK500177,
Scaffold425,KK500178,KK500178,
Scaffold426,KK500179,KK500179,
Scaffold427,KK500180,KK500180,
Scaffold428,KK500181,KK500181,
Scaffold429,KK500182,KK500182,
Scaffold430,KK500183,KK500183,
Scaffold431,JMRQ01004399,JMRQ01004399,
Scaffold432,KK500184,KK500184,
Scaffold433,KK500185,KK500185,
Scaffold434,KK500186,KK500186,
Scaffold435,KK500187,KK500187,
Scaffold436,KK500188,KK500188,
Scaffold437,KK500189,KK500189,
Scaffold438,KK500190,KK500190,
Scaffold439,KK500191,KK500191,
Scaffold440,KK500192,KK500192,
Scaffold441,KK500193,KK500193,
Scaffold442,KK500194,KK500194,
Scaffold443,KK500195,KK500195,
Scaffold444,KK500196,KK500196,
Scaffold445,KK500197,KK500197,
Scaffold446,KK500198,KK500198,
Scaffold447,KK500199,KK500199,
Scaffold448,KK500200,KK500200,
Scaffold449,KK500201,KK500201,
Scaffold450,KK500202,KK500202,
Scaffold451,KK500203,KK500203,
Scaffold452,KK500204,KK500204,
Scaffold453,KK500205,KK500205,
Scaffold454,KK500206,KK500206,
Scaffold455,KK500207,KK500207,
Scaffold456,KK500208,KK500208,
Scaffold457,KK500209,KK500209,
Scaffold458,KK500210,KK500210,
Scaffold459,KK500211,KK500211,
Scaffold460,KK500212,KK500212,
Scaffold461,KK500213,KK500213,
Scaffold462,KK500214,KK500214,
Scaffold463,KK500215,KK500215,
Scaffold464,KK500216,KK500216,
Scaffold465,KK500217,KK500217,
Scaffold466,JMRQ01004575,JMRQ01004575,
Scaffold467,KK500218,KK500218,
Scaffold468,KK500219,KK500219,
Scaffold469,KK500220,KK500220,
Scaffold470,KK500221,KK500221,
Scaffold471,KK500222,KK500222,
Scaffold472,KK500223,KK500223,
Scaffold473,KK500224,KK500224,
Scaffold474,KK500225,KK500225,
Scaffold475,KK500226,KK500226,
Scaffold476,KK500227,KK500227,
Scaffold477,KK500228,KK500228,
Scaffold478,KK500229,KK500229,
Scaffold479,KK500230,KK500230,
Scaffold480,KK500231,KK500231,
Scaffold481,KK500232,KK500232,
Scaffold482,KK500233,KK500233,
Scaffold483,KK500234,KK500234,
Scaffold484,KK500235,KK500235,
Scaffold485,KK500236,KK500236,
Scaffold486,KK500237,KK500237,
Scaffold487,KK500238,KK500238,
Scaffold488,KK500239,KK500239,
Scaffold489,KK500240,KK500240,
Scaffold490,KK500241,KK500241,
Scaffold491,JMRQ01004782,JMRQ01004782,
Scaffold492,JMRQ01004783,JMRQ01004783,
Scaffold493,KK500242,KK500242,
Scaffold494,KK500243,KK500243,
Scaffold495,KK500244,KK500244,
Scaffold496,KK500245,KK500245,
Scaffold497,KK500246,KK500246,
Scaffold498,KK500247,KK500247,
Scaffold499,KK500248,KK500248,
Scaffold500,KK500249,KK500249,
Scaffold501,KK500250,KK500250,
Scaffold502,KK500251,KK500251,
Scaffold503,KK500252,KK500252,
Scaffold504,KK500253,KK500253,
Scaffold505,KK500254,KK500254,
Scaffold506,KK500255,KK500255,
Scaffold507,KK500256,KK500256,
Scaffold508,KK500257,KK500257,
Scaffold509,KK500258,KK500258,
Scaffold510,KK500259,KK500259,
Scaffold511,KK500260,KK500260,
Scaffold512,JMRQ01004935,JMRQ01004935,
Scaffold513,KK500261,KK500261,
Scaffold514,KK500262,KK500262,
Scaffold515,KK500263,KK500263,
Scaffold516,KK500264,KK500264,
Scaffold517,KK500265,KK500265,
Scaffold518,KK500266,KK500266,
Scaffold519,KK500267,KK500267,
Scaffold520,KK500268,KK500268,
Scaffold521,KK500269,KK500269,
Scaffold522,KK500270,KK500270,
Scaffold523,KK500271,KK500271,
Scaffold524,KK500272,KK500272,
Scaffold525,KK500273,KK500273,
Scaffold526,KK500274,KK500274,
Scaffold527,KK500275,KK500275,
Scaffold528,KK500276,KK500276,
Scaffold529,KK500277,KK500277,
Scaffold530,KK500278,KK500278,
Scaffold531,KK500279,KK500279,
Scaffold532,KK500280,KK500280,
Scaffold533,KK500281,KK500281,
Scaffold534,KK500282,KK500282,
Scaffold535,KK500283,KK500283,
Scaffold536,KK500284,KK500284,
Scaffold537,KK500285,KK500285,
Scaffold538,KK500286,KK500286,
Scaffold539,KK500287,KK500287,
Scaffold540,JMRQ01005086,JMRQ01005086,
Scaffold541,KK500288,KK500288,
Scaffold542,KK500289,KK500289,
Scaffold543,KK500290,KK500290,
Scaffold544,KK500291,KK500291,
Scaffold545,KK500292,KK500292,
Scaffold546,KK500293,KK500293,
Scaffold547,KK500294,KK500294,
Scaffold548,KK500295,KK500295,
Scaffold549,JMRQ01005129,JMRQ01005129,
Scaffold550,KK500296,KK500296,
Scaffold551,KK500297,KK500297,
Scaffold552,KK500298,KK500298,
Scaffold553,KK500299,KK500299,
Scaffold554,KK500300,KK500300,
Scaffold555,JMRQ01005155,JMRQ01005155,
Scaffold556,KK500301,KK500301,
Scaffold557,KK500302,KK500302,
Scaffold558,KK500303,KK500303,
Scaffold559,KK500304,KK500304,
Scaffold560,KK500305,KK500305,
Scaffold561,KK500306,KK500306,
Scaffold562,KK500307,KK500307,
Scaffold563,KK500308,KK500308,
Scaffold564,JMRQ01005190,JMRQ01005190,
Scaffold565,KK500309,KK500309,
Scaffold566,KK500310,KK500310,
Scaffold567,KK500311,KK500311,
Scaffold568,KK500312,KK500312,
Scaffold569,KK500313,KK500313,
Scaffold570,JMRQ01005212,JMRQ01005212,
Scaffold571,KK500314,KK500314,
Scaffold572,KK500315,KK500315,
Scaffold573,KK500316,KK500316,
Scaffold574,KK500317,KK500317,
Scaffold575,JMRQ01005228,JMRQ01005228,
Scaffold576,KK500318,KK500318,
Scaffold577,KK500319,KK500319,
Scaffold578,KK500320,KK500320,
Scaffold579,KK500321,KK500321,
Scaffold580,KK500322,KK500322,
Scaffold581,KK500323,KK500323,
Scaffold582,KK500324,KK500324,
Scaffold583,KK500325,KK500325,
Scaffold584,JMRQ01005259,JMRQ01005259,
Scaffold585,KK500326,KK500326,
Scaffold586,KK500327,KK500327,
Scaffold587,KK500328,KK500328,
Scaffold588,KK500329,KK500329,
Scaffold589,KK500330,KK500330,
Scaffold590,KK500331,KK500331,
Scaffold591,KK500332,KK500332,
Scaffold592,KK500333,KK500333,
Scaffold593,KK500334,KK500334,
Scaffold594,KK500335,KK500335,
Scaffold595,KK500336,KK500336,
Scaffold596,KK500337,KK500337,
Scaffold597,KK500338,KK500338,
Scaffold598,KK500339,KK500339,
Scaffold599,KK500340,KK500340,
Scaffold600,KK500341,KK500341,
Scaffold601,KK500342,KK500342,
Scaffold602,KK500343,KK500343,
Scaffold603,KK500344,KK500344,
Scaffold604,KK500345,KK500345,
Scaffold605,KK500346,KK500346,
Scaffold606,KK500347,KK500347,
Scaffold607,JMRQ01005362,JMRQ01005362,
Scaffold608,KK500348,KK500348,
Scaffold609,KK500349,KK500349,
Scaffold610,KK500350,KK500350,
Scaffold611,JMRQ01005374,JMRQ01005374,
Scaffold612,JMRQ01005375,JMRQ01005375,
Scaffold613,KK500351,KK500351,
Scaffold614,KK500352,KK500352,
Scaffold615,KK500353,KK500353,
Scaffold616,JMRQ01005385,JMRQ01005385,
Scaffold617,KK500354,KK500354,
Scaffold618,KK500355,KK500355,
Scaffold619,KK500356,KK500356,
Scaffold620,KK500357,KK500357,
Scaffold621,KK500358,KK500358,
Scaffold622,KK500359,KK500359,
Scaffold623,KK500360,KK500360,
Scaffold624,KK500361,KK500361,
Scaffold625,KK500362,KK500362,
Scaffold626,KK500363,KK500363,
Scaffold627,KK500364,KK500364,
Scaffold628,KK500365,KK500365,
Scaffold629,KK500366,KK500366,
Scaffold630,KK500367,KK500367,
Scaffold631,KK500368,KK500368,
Scaffold632,KK500369,KK500369,
Scaffold633,KK500370,KK500370,
Scaffold634,JMRQ01005451,JMRQ01005451,
Scaffold635,KK500371,KK500371,
Scaffold636,KK500372,KK500372,
Scaffold637,KK500373,KK500373,
Scaffold638,JMRQ01005459,JMRQ01005459,
Scaffold639,JMRQ01005460,JMRQ01005460,
Scaffold640,KK500374,KK500374,
Scaffold641,KK500375,KK500375,
Scaffold642,KK500376,KK500376,
Scaffold643,KK500377,KK500377,
Scaffold644,KK500378,KK500378,
Scaffold645,KK500379,KK500379,
Scaffold646,KK500380,KK500380,
Scaffold647,KK500381,KK500381,
Scaffold648,KK500382,KK500382,
Scaffold649,KK500383,KK500383,
Scaffold650,JMRQ01005501,JMRQ01005501,
Scaffold651,KK500384,KK500384,
Scaffold652,KK500385,KK500385,
Scaffold653,KK500386,KK500386,
Scaffold654,KK500387,KK500387,
Scaffold655,KK500388,KK500388,
Scaffold656,JMRQ01005524,JMRQ01005524,
Scaffold657,KK500389,KK500389,
Scaffold658,KK500390,KK500390,
Scaffold659,JMRQ01005533,JMRQ01005533,
Scaffold660,KK500391,KK500391,
Scaffold661,KK500392,KK500392,
Scaffold662,KK500393,KK500393,
Scaffold663,KK500394,KK500394,
Scaffold664,JMRQ01005551,JMRQ01005551,
Scaffold665,KK500395,KK500395,
Scaffold666,KK500396,KK500396,
Scaffold667,KK500397,KK500397,
Scaffold668,JMRQ01005564,JMRQ01005564,
Scaffold669,KK500398,KK500398,
Scaffold670,KK500399,KK500399,
Scaffold671,KK500400,KK500400,
Scaffold672,KK500401,KK500401,
Scaffold673,KK500402,KK500402,
Scaffold674,JMRQ01005580,JMRQ01005580,
Scaffold675,KK500403,KK500403,
Scaffold676,KK500404,KK500404,
Scaffold677,KK500405,KK500405,
Scaffold678,KK500406,KK500406,
Scaffold679,KK500407,KK500407,
Scaffold680,KK500408,KK500408,
Scaffold681,KK500409,KK500409,
Scaffold682,KK500410,KK500410,
Scaffold683,KK500411,KK500411,
Scaffold684,KK500412,KK500412,
Scaffold685,KK500413,KK500413,
Scaffold686,KK500414,KK500414,
Scaffold687,KK500415,KK500415,
Scaffold688,KK500416,KK500416,
Scaffold689,KK500417,KK500417,
Scaffold690,KK500418,KK500418,
Scaffold691,KK500419,KK500419,
Scaffold692,KK500420,KK500420,
Scaffold693,KK500421,KK500421,
Scaffold694,KK500422,KK500422,
Scaffold695,KK500423,KK500423,
Scaffold696,KK500424,KK500424,
Scaffold697,KK500425,KK500425,
Scaffold698,KK500426,KK500426,
Scaffold699,KK500427,KK500427,
Scaffold700,KK500428,KK500428,
Scaffold701,KK500429,KK500429,
Scaffold702,KK500430,KK500430,
Scaffold703,KK500431,KK500431,
Scaffold704,KK500432,KK500432,
Scaffold705,KK500433,KK500433,
Scaffold706,KK500434,KK500434,
Scaffold707,KK500435,KK500435,
Scaffold708,KK500436,KK500436,
Scaffold709,KK500437,KK500437,
Scaffold710,KK500438,KK500438,
Scaffold711,JMRQ01005707,JMRQ01005707,
Scaffold712,KK500439,KK500439,
Scaffold713,KK500440,KK500440,
Scaffold714,KK500441,KK500441,
Scaffold715,KK500442,KK500442,
Scaffold716,JMRQ01005719,JMRQ01005719,
Scaffold717,JMRQ01005720,JMRQ01005720,
Scaffold718,KK500443,KK500443,
Scaffold719,KK500444,KK500444,
