current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold10418,AQPM01039990,AQPM01039990,
Scaffold10419,AQPM01039991,AQPM01039991,
Scaffold1042,KB854237,KB854237,
Scaffold10420,AQPM01039992,AQPM01039992,
Scaffold10421,AQPM01039993,AQPM01039993,
Scaffold10422,AQPM01039994,AQPM01039994,
Scaffold10423,AQPM01039995,AQPM01039995,
Scaffold10424,AQPM01039996,AQPM01039996,
Scaffold10425,AQPM01039997,AQPM01039997,
Scaffold10426,AQPM01039998,AQPM01039998,
Scaffold10427,AQPM01039999,AQPM01039999,
Scaffold10428,AQPM01040000,AQPM01040000,
Scaffold10429,AQPM01040001,AQPM01040001,
Scaffold1043,KB854238,KB854238,
Scaffold10430,AQPM01040002,AQPM01040002,
Scaffold10431,AQPM01040003,AQPM01040003,
Scaffold10432,AQPM01040004,AQPM01040004,
Scaffold10433,AQPM01040005,AQPM01040005,
Scaffold10434,AQPM01040006,AQPM01040006,
Scaffold10435,AQPM01040007,AQPM01040007,
Scaffold10436,AQPM01040008,AQPM01040008,
Scaffold10437,AQPM01040009,AQPM01040009,
Scaffold10438,AQPM01040010,AQPM01040010,
Scaffold10439,AQPM01040011,AQPM01040011,
Scaffold1044,KB854239,KB854239,
Scaffold10440,AQPM01040012,AQPM01040012,
Scaffold10441,AQPM01040013,AQPM01040013,
Scaffold10442,AQPM01040014,AQPM01040014,
Scaffold10443,AQPM01040015,AQPM01040015,
Scaffold10444,AQPM01040016,AQPM01040016,
Scaffold10445,AQPM01040017,AQPM01040017,
Scaffold10446,AQPM01040018,AQPM01040018,
Scaffold10447,AQPM01040019,AQPM01040019,
Scaffold10448,AQPM01040020,AQPM01040020,
Scaffold10449,AQPM01040021,AQPM01040021,
Scaffold1045,KB854240,KB854240,
Scaffold10450,AQPM01040022,AQPM01040022,
Scaffold10451,AQPM01040023,AQPM01040023,
Scaffold10452,AQPM01040024,AQPM01040024,
Scaffold10453,AQPM01040025,AQPM01040025,
Scaffold10454,AQPM01040026,AQPM01040026,
Scaffold10455,AQPM01040027,AQPM01040027,
Scaffold10456,AQPM01040028,AQPM01040028,
Scaffold10457,AQPM01040029,AQPM01040029,
Scaffold10458,AQPM01040030,AQPM01040030,
Scaffold10459,AQPM01040031,AQPM01040031,
Scaffold1046,KB854241,KB854241,
Scaffold10460,AQPM01040032,AQPM01040032,
Scaffold10461,AQPM01040033,AQPM01040033,
Scaffold10462,AQPM01040034,AQPM01040034,
Scaffold10463,AQPM01040035,AQPM01040035,
Scaffold10464,AQPM01040036,AQPM01040036,
Scaffold10465,AQPM01040037,AQPM01040037,
Scaffold10466,AQPM01040038,AQPM01040038,
Scaffold10467,AQPM01040039,AQPM01040039,
Scaffold10468,AQPM01040040,AQPM01040040,
Scaffold10469,AQPM01040041,AQPM01040041,
Scaffold1047,KB854242,KB854242,
Scaffold10470,AQPM01040042,AQPM01040042,
Scaffold10471,AQPM01040043,AQPM01040043,
Scaffold10472,AQPM01040044,AQPM01040044,
Scaffold10473,AQPM01040045,AQPM01040045,
Scaffold10474,AQPM01040046,AQPM01040046,
Scaffold10475,AQPM01040047,AQPM01040047,
Scaffold10476,AQPM01040048,AQPM01040048,
Scaffold10477,AQPM01040049,AQPM01040049,
Scaffold10478,AQPM01040050,AQPM01040050,
Scaffold10479,AQPM01040051,AQPM01040051,
Scaffold1048,KB854243,KB854243,
Scaffold10480,AQPM01040052,AQPM01040052,
Scaffold10481,AQPM01040053,AQPM01040053,
Scaffold10482,AQPM01040054,AQPM01040054,
Scaffold10483,AQPM01040055,AQPM01040055,
Scaffold10484,AQPM01040056,AQPM01040056,
Scaffold10485,AQPM01040057,AQPM01040057,
Scaffold10486,AQPM01040058,AQPM01040058,
Scaffold10487,AQPM01040059,AQPM01040059,
Scaffold10488,AQPM01040060,AQPM01040060,
Scaffold10489,AQPM01040061,AQPM01040061,
Scaffold1049,KB854244,KB854244,
Scaffold10490,AQPM01040062,AQPM01040062,
